"Position (m) anti 05A 1.43R 1";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 1";"Position (m) anti 05A 1.43R 2";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 2";"Position (m) anti 05A 1.43R 3";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 3";"Position (m) anti 05A 2R 1";"Magnetic Field Strength (1X) (T) anti 05A 2R 1";"Position (m) anti 05A 2R 2";"Magnetic Field Strength (1X) (T) anti 05A 2R 2";"Position (m) anti 05A 2R 1";"Magnetic Field Strength (1X) (T) anti 05A 2R 1";"Position (m) anti 05A 2.14R 1";"Magnetic Field Strength (1X) (T) anti 05A 2.14R 1";"Position (m) anti 05A 2.14R 2";"Magnetic Field Strength (1X) (T) anti 05A 2.14R 2";"Position (m) anti 05A 2.14R 3";"Magnetic Field Strength (1X) (T) anti 05A 2.14R 3";"Position (m) anti 1A 2.14R 1";"Magnetic Field Strength (1X) (T) anti 1A 2.14R 1";"Position (m) anti 1A 2.14R 2";"Magnetic Field Strength (1X) (T) anti 1A 2.14R 2";"Position (m) anti 1A 2.14R 3";"Magnetic Field Strength (1X) (T) anti 1A 2.14R 3";"Position (m) anti 1A 2R 1";"Magnetic Field Strength (1X) (T) anti 1A 2R 1";"Position (m) anti 1A 2R 2";"Magnetic Field Strength (1X) (T) anti 1A 2R 2";"Position (m) anti 1A 2R 3";"Magnetic Field Strength (1X) (T) anti 1A 2R 3";"Position (m) anti 1A 1.43R 1";"Magnetic Field Strength (1X) (T) anti 1A 1.43R 1";"Position (m) anti 05A 1.43R 2";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 2";"Position (m) anti 05A 1.43R 3";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 3";"Position (m) HH 1A 1R 1";"Magnetic Field Strength (1X) (T) HH 1A 1R 1";"Position (m) HH 1A 1R 2";"Magnetic Field Strength (1X) (T) HH 1A 1R 2";"Position (m) HH 1A 1R 3";"Magnetic Field Strength (1X) (T) HH 1A 1R 3";"Position (m) HH 2A 1R 1";"Magnetic Field Strength (1X) (T) HH 2A 1R 1"
0,5113;8,9333E-5;;;;;0,6171;1,1363E-4;0,7228;-1,2077E-4;0,6720;-1,2357E-4;0,5891;1,3561E-4;0,5618;6,7019E-5;;;0,5541;6,2035E-4;;;;;0,6351;1,4192E-4;0,6322;1,1144E-4;0,7437;-1,4941E-4;0,6673;-7,8086E-5;0,6475;-9,9033E-5;0,5333;2,9324E-5;;;;;;;;
0,5122;8,8308E-5;;;;;0,6191;1,0789E-4;0,7236;-1,2462E-4;0,6726;-1,2176E-4;0,5910;1,3242E-4;0,5634;6,2881E-5;;;0,5556;6,0089E-4;;;;;0,6363;1,4075E-4;0,6338;1,0742E-4;0,7454;-1,5099E-4;0,6673;-7,6633E-5;0,6482;-1,0180E-4;0,5343;2,9507E-5;;;;;;;;
0,5131;8,2510E-5;;;;;0,6209;1,0169E-4;0,7245;-1,2605E-4;0,6730;-1,1900E-4;0,5928;1,2832E-4;0,5649;5,3994E-5;;;0,5571;5,8078E-4;;;;;0,6374;1,3427E-4;0,6355;9,7183E-5;0,7470;-1,4874E-4;0,6673;-7,7805E-5;0,6487;-1,0147E-4;0,5353;2,6443E-5;;;;;;;;
0,5140;8,3816E-5;;;;;0,6229;9,3276E-5;0,7254;-1,2279E-4;0,6731;-1,2381E-4;0,5944;1,2396E-4;0,5665;4,5242E-5;;;0,5587;5,6043E-4;;;;;0,6387;1,2771E-4;0,6371;9,2703E-5;0,7487;-1,5230E-4;0,6673;-7,6121E-5;0,6492;-1,0182E-4;0,5362;2,3770E-5;;;;;;;;
0,5148;8,3083E-5;;;;;0,6247;9,1519E-5;0,7264;-1,2381E-4;0,6732;-1,2405E-4;0,5959;1,1797E-4;0,5681;3,6196E-5;;;0,5603;5,4380E-4;;;;;0,6398;1,2257E-4;0,6388;8,3499E-5;0,7506;-1,5534E-4;0,6673;-7,6975E-5;0,6496;-1,0049E-4;0,5372;2,0754E-5;;;;;;;;
0,5155;8,3914E-5;;;;;0,6265;8,5623E-5;0,7274;-1,2318E-4;0,6732;-1,2419E-4;0,5972;1,1560E-4;0,5698;3,0142E-5;;;0,5619;5,2411E-4;;;;;0,6410;1,1925E-4;0,6404;7,7200E-5;0,7526;-1,5725E-4;0,6673;-7,6951E-5;0,6498;-1,0208E-4;0,5381;1,4993E-5;;;;;;;;
0,5163;7,9763E-5;;;;;0,6282;7,7664E-5;0,7284;-1,2368E-4;0,6732;-1,2179E-4;0,5984;1,1325E-4;0,5713;2,3025E-5;;;0,5636;5,0442E-4;;;;;0,6422;1,1330E-4;0,6419;7,1438E-5;0,7548;-1,6053E-4;0,6673;-7,8220E-5;0,6500;-1,0217E-4;0,5390;1,4797E-5;;;;;;;;
0,5169;8,1240E-5;;;;;0,6298;7,0071E-5;0,7294;-1,2792E-4;0,6732;-1,2562E-4;0,5994;1,1343E-4;0,5729;1,6775E-5;;;0,5652;4,9049E-4;;;;;0,6433;1,1222E-4;0,6434;6,6238E-5;0,7571;-1,6021E-4;0,6673;-7,6316E-5;0,6501;-9,9961E-5;0,5398;1,2454E-5;;;;;;;;
0,5176;7,7468E-5;;;;;0,6312;6,7910E-5;0,7305;-1,2328E-4;0,6732;-1,2300E-4;0,6003;1,0900E-4;0,5744;1,3821E-5;;;0,5668;4,7484E-4;;;;;0,6443;1,0666E-4;0,6449;6,1013E-5;0,7595;-1,6010E-4;0,6673;-7,9819E-5;0,6502;-1,0027E-4;0,5407;7,7783E-6;;;;;;;;
0,5184;7,8018E-5;;;;;0,6325;6,6787E-5;0,7315;-1,2413E-4;0,6732;-1,2451E-4;0,6011;1,0485E-4;0,5759;8,4863E-6;;;0,5684;4,5884E-4;;;;;0,6454;1,0478E-4;0,6464;6,1367E-5;0,7616;-1,6054E-4;0,6673;-7,8708E-5;0,6502;-1,0320E-4;0,5415;3,4570E-6;;;;;;;;
0,5191;7,7029E-5;;;;;0,6337;6,2393E-5;0,7325;-1,2577E-4;0,6731;-1,2132E-4;0,6019;1,0515E-4;0,5773;-4,4922E-7;;;0,5698;4,4237E-4;;;;;0,6464;1,0045E-4;0,6478;5,2969E-5;0,7637;-1,6057E-4;0,6673;-7,8184E-5;0,6503;-1,0498E-4;0,5424;8,2031E-7;;;;;;;;
0,5199;7,5747E-5;;;;;0,6348;5,9280E-5;0,7336;-1,2567E-4;0,6731;-1,1905E-4;0,6027;1,0561E-4;0,5787;-2,0850E-6;;;0,5712;4,3330E-4;;;;;0,6474;9,9124E-5;0,6494;4,8928E-5;0,7655;-1,6269E-4;0,6673;-7,8306E-5;0,6505;-1,0309E-4;0,5433;7,5684E-8;;;;;;;;
0,5208;7,6443E-5;;;;;0,6358;5,6790E-5;0,7346;-1,2596E-4;0,6731;-1,2265E-4;0,6034;1,0462E-4;0,5801;-8,6646E-6;;;0,5726;4,2066E-4;;;;;0,6483;9,7122E-5;0,6509;4,5828E-5;0,7672;-1,6563E-4;0,6673;-7,9941E-5;0,6507;-1,0240E-4;0,5443;-6,4429E-6;;;;;;;;
0,5216;7,3220E-5;;;;;0,6367;5,5557E-5;0,7357;-1,2774E-4;0,6731;-1,2337E-4;0,6042;1,0048E-4;0,5814;-9,1162E-6;;;0,5740;4,0978E-4;;;;;0,6493;9,3923E-5;0,6523;4,1189E-5;0,7687;-1,6369E-4;0,6673;-7,8330E-5;0,6509;-1,0270E-4;0,5456;-1,0288E-5;;;;;;;;
0,5225;7,1060E-5;;;;;0,6376;5,0271E-5;0,7368;-1,2807E-4;0,6731;-1,2285E-4;0,6050;9,5876E-5;0,5828;-1,5598E-5;;;0,5754;4,0034E-4;;;;;0,6503;8,8955E-5;0,6537;3,6282E-5;0,7701;-1,6523E-4;0,6673;-7,7451E-5;0,6509;-1,0248E-4;0,5469;-1,3694E-5;;;;;;;;
0,5233;7,4978E-5;;;;;0,6384;4,7683E-5;0,7378;-1,2926E-4;0,6731;-1,2196E-4;0,6059;9,7317E-5;0,5840;-1,9529E-5;;;0,5768;3,8423E-4;;;;;0,6513;8,8296E-5;0,6551;3,1191E-5;0,7714;-1,6720E-4;0,6673;-8,0930E-5;0,6509;-1,0320E-4;0,5483;-1,7405E-5;;;;;;;;
0,5242;7,0425E-5;;;;;0,6391;4,9734E-5;0,7387;-1,2678E-4;0,6731;-1,2146E-4;0,6069;9,1580E-5;0,5853;-2,3850E-5;;;0,5782;3,7898E-4;;;;;0,6522;8,6001E-5;0,6564;3,0508E-5;0,7727;-1,6582E-4;0,6673;-8,1956E-5;0,6509;-1,0368E-4;0,5498;-1,6758E-5;;;;;;;;
0,5252;6,8899E-5;;;;;0,6398;4,7183E-5;0,7394;-1,2971E-4;0,6731;-1,2224E-4;0,6078;9,0591E-5;0,5866;-2,6633E-5;;;0,5797;3,6563E-4;;;;;0,6532;8,2168E-5;0,6578;2,4893E-5;0,7739;-1,6527E-4;0,6673;-7,8586E-5;0,6509;-1,0460E-4;0,5514;-2,2178E-5;;;;;;;;
0,5261;6,4272E-5;;;;;0,6405;4,2349E-5;0,7397;-1,2939E-4;0,6731;-1,2572E-4;0,6087;9,0530E-5;0,5878;-3,4092E-5;;;0,5812;3,5653E-4;;;;;0,6543;7,6711E-5;0,6592;2,3647E-5;0,7751;-1,6703E-4;0,6673;-7,9502E-5;0,6509;-1,0261E-4;0,5530;-2,5083E-5;;;;;;;;
0,5272;6,7397E-5;;;;;0,6413;4,1335E-5;0,7398;-1,2909E-4;0,6731;-1,2389E-4;0,6096;8,8540E-5;0,5890;-3,4885E-5;;;0,5827;3,4291E-4;;;;;0,6554;7,7883E-5;0,6605;1,5981E-5;0,7763;-1,6772E-4;0,6673;-7,7109E-5;0,6509;-1,0526E-4;0,5548;-2,9148E-5;;;;;;;;
0,5282;6,3027E-5;;;;;0,6421;4,2800E-5;0,7398;-1,2789E-4;0,6731;-1,2154E-4;0,6104;8,5671E-5;0,5901;-3,8035E-5;;;0,5842;3,3654E-4;;;;;0,6565;7,2061E-5;0,6620;1,5383E-5;0,7775;-1,6738E-4;0,6673;-8,1028E-5;0,6509;-1,0432E-4;0,5565;-3,4580E-5;;;;;;;;
0,5292;6,4822E-5;;;;;0,6429;3,8430E-5;0,7398;-1,2763E-4;0,6731;-1,2334E-4;0,6114;8,5195E-5;0,5912;-4,1563E-5;;;0,5856;3,2406E-4;;;;;0,6577;6,9229E-5;0,6635;7,4487E-6;0,7788;-1,6731E-4;0,6673;-7,8904E-5;0,6508;-1,0096E-4;0,5584;-3,8206E-5;;;;;;;;
0,5301;6,4126E-5;;;;;0,6437;3,7405E-5;0,7398;-1,2817E-4;0,6731;-1,2651E-4;0,6123;8,2949E-5;0,5922;-4,4285E-5;;;0,5868;3,1743E-4;;;;;0,6590;6,5920E-5;0,6651;6,8140E-6;0,7800;-1,6783E-4;0,6673;-7,7964E-5;0,6508;-1,0262E-4;0,5604;-4,2588E-5;;;;;;;;
0,5310;6,5457E-5;;;;;0,6446;3,6123E-5;0,7398;-1,3178E-4;0,6731;-1,2478E-4;0,6133;8,2375E-5;0,5933;-4,9631E-5;;;0,5880;3,0956E-4;;;;;0,6604;6,5750E-5;0,6667;3,2739E-6;0,7811;-1,6780E-4;0,6673;-8,0845E-5;0,6508;-1,0337E-4;0,5625;-4,7288E-5;;;;;;;;
0,5319;6,2063E-5;;;;;0,6455;3,3914E-5;0,7398;-1,2989E-4;0,6731;-1,2422E-4;0,6143;7,8835E-5;0,5943;-4,8740E-5;;;0,5892;3,0524E-4;;;;;0,6617;5,7192E-5;0,6685;-2,4512E-6;0,7823;-1,7000E-4;0,6673;;0,6508;-1,0151E-4;0,5646;-5,3208E-5;;;;;;;;
0,5328;6,1172E-5;;;;;0,6465;3,0496E-5;0,7398;-1,3170E-4;0,6731;-1,2452E-4;0,6153;7,9702E-5;0,5953;-4,9741E-5;;;0,5902;2,9877E-4;;;;;0,6630;5,5813E-5;0,6704;-6,7969E-6;0,7835;-1,6977E-4;;;0,6508;-1,0346E-4;0,5667;-5,9702E-5;;;;;;;;
0,5336;5,8279E-5;;;;;0,6476;2,6418E-5;0,7398;-1,2993E-4;0,6731;-1,2368E-4;0,6164;7,8481E-5;0,5963;-5,1951E-5;;;0,5912;2,9353E-4;;;;;0,6643;5,2151E-5;0,6722;-1,0447E-5;0,7847;-1,6847E-4;;;0,6508;-1,0423E-4;0,5689;-5,9678E-5;;;;;;;;
0,5344;6,0049E-5;;;;;0,6488;2,7615E-5;0,7398;-1,2712E-4;0,6731;-1,2237E-4;0,6175;7,5234E-5;0,5973;-5,4929E-5;;;0,5922;2,8800E-4;;;;;0,6656;5,0332E-5;0,6741;-1,1667E-5;0,7857;-1,7018E-4;;;0,6508;-1,0290E-4;0,5711;-6,2974E-5;;;;;;;;
0,5353;5,9121E-5;;;;;0,6501;2,3293E-5;0,7398;-1,2694E-4;0,6731;-1,2375E-4;0,6185;7,3147E-5;0,5984;-5,5735E-5;;;0,5932;2,8491E-4;;;;;0,6668;4,6792E-5;0,6760;-1,7075E-5;0,7863;-1,7204E-4;;;0,6508;-1,0108E-4;0,5734;-6,8577E-5;;;;;;;;
0,5362;5,3542E-5;;;;;0,6513;2,3513E-5;0,7397;-1,2936E-4;0,6731;-1,2302E-4;0,6197;7,2341E-5;0,5995;-5,9104E-5;;;0,5941;2,7516E-4;;;;;0,6680;4,4119E-5;0,6780;-1,8943E-5;0,7867;-1,6930E-4;;;0,6508;-1,0549E-4;0,5758;-7,2068E-5;;;;;;;;
0,5372;6,0134E-5;;;;;0,6527;1,9790E-5;0,7397;-1,3092E-4;0,6731;-1,2531E-4;0,6209;6,9021E-5;0,6006;-6,3425E-5;;;0,5950;2,7344E-4;;;;;0,6692;4,3630E-5;0,6800;-2,1494E-5;0,7870;-1,6992E-4;;;0,6508;-1,0270E-4;0,5782;-7,3105E-5;;;;;;;;
0,5382;5,2798E-5;;;;;0,6541;1,7458E-5;0,7397;-1,2779E-4;0,6731;-1,2290E-4;0,6221;6,5579E-5;0,6017;-6,4316E-5;;;0,5958;2,6887E-4;;;;;0,6705;4,0310E-5;0,6822;-2,4900E-5;0,7873;-1,7057E-4;;;0,6508;-1,0171E-4;0,5806;-7,5718E-5;;;;;;;;
0,5391;5,1101E-5;;;;;0,6555;1,4077E-5;0,7397;-1,2721E-4;0,6731;-1,2411E-4;0,6233;6,5249E-5;0,6028;-6,6855E-5;;;0,5966;2,6419E-4;;;;;0,6719;3,5806E-5;0,6843;-3,0735E-5;0,7878;-1,7123E-4;;;0,6508;-1,0193E-4;0,5830;-8,2419E-5;;;;;;;;
0,5400;5,1614E-5;;;;;0,6570;9,3896E-6;0,7397;-1,2750E-4;0,6731;-1,2693E-4;0,6244;6,5444E-5;0,6040;-6,8552E-5;;;0,5975;2,5955E-4;;;;;0,6734;3,4561E-5;0,6866;-3,1650E-5;0,7885;-1,7077E-4;;;0,6508;-1,0193E-4;0,5855;-8,6143E-5;;;;;;;;
0,5410;5,2493E-5;;;;;0,6584;8,2300E-6;0,7397;-1,3042E-4;0,6731;-1,2385E-4;0,6254;6,3406E-5;0,6052;-6,8113E-5;;;0,5984;2,5698E-4;;;;;0,6750;3,0117E-5;0,6888;-3,6643E-5;0,7896;-1,7291E-4;;;0,6508;-1,0517E-4;0,5879;-8,7620E-5;;;;;;;;
0,5420;4,9124E-5;;;;;0,6598;3,5303E-6;0,7397;-1,3220E-4;0,6730;-1,2440E-4;0,6263;6,0452E-5;0,6064;-7,7073E-5;;;0,5993;2,5000E-4;;;;;0,6768;2,6064E-5;0,6911;-4,1538E-5;0,7910;-1,7251E-4;;;0,6508;-1,0600E-4;0,5903;-9,1001E-5;;;;;;;;
0,5431;5,2175E-5;;;;;0,6612;3,5425E-6;0,7397;-1,3044E-4;0,6730;-1,2154E-4;0,6272;5,6106E-5;0,6075;-7,4387E-5;;;0,6003;2,4778E-4;;;;;0,6786;2,3269E-5;0,6934;-4,4358E-5;0,7927;-1,7239E-4;;;0,6508;-1,0118E-4;0,5927;-9,3088E-5;;;;;;;;
0,5444;5,0063E-5;;;;;0,6625;3,0176E-6;0,7397;-1,2823E-4;0,6730;-1,2446E-4;0,6281;5,6826E-5;0,6086;-7,9343E-5;;;0,6013;2,4242E-4;;;;;0,6804;2,0120E-5;0,6958;-4,7251E-5;0,7945;-1,7241E-4;;;0,6508;-1,0432E-4;0,5950;-9,7617E-5;;;;;;;;
0,5458;4,9380E-5;;;;;0,6639;8,9355E-7;0,7397;-1,2660E-4;0,6730;-1,2748E-4;0,6290;5,7302E-5;0,6097;-7,9270E-5;;;0,6024;2,3767E-4;;;;;0,6823;1,8020E-5;0,6980;-5,2036E-5;0,7966;-1,7442E-4;;;0,6508;-1,0295E-4;0,5971;-9,9937E-5;;;;;;;;
0,5472;4,6206E-5;;;;;0,6651;-1,8652E-6;0,7397;-1,3036E-4;0,6730;-1,2514E-4;0,6299;5,5911E-5;0,6108;-8,0442E-5;;;0,6034;2,3378E-4;;;;;0,6842;1,5969E-5;0,7001;-5,3562E-5;0,7971;-1,7328E-4;;;0,6508;-1,0415E-4;0,5992;-1,0365E-4;;;;;;;;
0,5486;4,6414E-5;;;;;0,6664;-1,9629E-6;0,7397;-1,2862E-4;0,6730;-1,2508E-4;0,6308;5,3848E-5;0,6118;-8,5288E-5;;;0,6045;2,2904E-4;;;;;0,6861;9,9268E-6;0,7021;-5,5063E-5;0,7970;-1,7387E-4;;;0,6508;-1,0218E-4;0,6011;-1,0541E-4;;;;;;;;
0,5498;4,5815E-5;;;;;0,6676;-5,7349E-6;0,7397;-1,2739E-4;0,6730;-1,2340E-4;0,6319;4,9380E-5;0,6129;-8,7058E-5;;;0,6055;2,2320E-4;;;;;0,6880;5,8984E-6;0,7038;-5,7212E-5;0,7970;-1,7586E-4;;;0,6508;-1,0704E-4;0,6031;-1,0611E-4;;;;;;;;
0,5511;4,6279E-5;;;;;0,6689;-5,8325E-6;0,7397;-1,2984E-4;0,6730;-1,2405E-4;0,6331;5,0503E-5;0,6140;-8,5715E-5;;;0,6065;2,2077E-4;;;;;0,6898;3,5913E-6;0,7052;-6,0300E-5;0,7970;-1,7188E-4;;;0,6508;-1,0736E-4;0,6048;-1,0525E-4;;;;;;;;
0,5524;4,2825E-5;;;;;0,6702;-6,9678E-6;0,7397;-1,3202E-4;0,6730;-1,2138E-4;0,6343;5,1003E-5;0,6151;-8,5129E-5;;;0,6076;2,1519E-4;;;;;0,6915;6,1279E-7;0,7064;-6,2498E-5;0,7970;-1,7406E-4;;;0,6508;-1,0516E-4;0,6064;-1,0763E-4;;;;;;;;
0,5538;4,2092E-5;;;;;0,6714;-1,3718E-5;0,7397;-1,3202E-4;0,6730;-1,2151E-4;0,6357;4,7720E-5;0,6163;-9,0098E-5;;;0,6086;2,1233E-4;;;;;0,6932;1,5161E-6;0,7076;-6,1741E-5;0,7969;-1,7549E-4;;;0,6508;-1,0886E-4;0,6079;-1,0794E-4;;;;;;;;
0,5553;4,0896E-5;;;;;0,6727;-1,2485E-5;0,7397;-1,3081E-4;0,6730;-1,2389E-4;0,6370;4,7329E-5;0,6174;-9,3931E-5;;;0,6096;2,1155E-4;;;;;0,6949;-3,6475E-6;0,7086;-6,3511E-5;0,7969;-1,7309E-4;;;0,6508;-1,0566E-4;0,6093;-1,1203E-4;;;;;;;;
0,5566;3,8125E-5;;;;;0,6741;-1,4207E-5;0,7397;-1,3022E-4;0,6730;-1,2513E-4;0,6384;4,4351E-5;0,6187;-9,5151E-5;;;0,6107;2,0248E-4;;;;;0,6966;-5,9790E-6;0,7097;-6,3450E-5;0,7969;-1,7339E-4;;;0,6508;-1,0541E-4;0,6105;-1,0968E-4;;;;;;;;
0,5579;3,8040E-5;;;;;0,6753;-1,5696E-5;0,7397;-1,3039E-4;0,6730;-1,2693E-4;0,6398;4,3289E-5;0,6199;-9,3564E-5;;;0,6118;1,9997E-4;;;;;0,6982;-6,1987E-6;0,7108;-6,6086E-5;0,7969;-1,7550E-4;;;0,6508;-1,0202E-4;0,6117;-1,1339E-4;;;;;;;;
0,5590;3,8772E-5;;;;;0,6767;-1,7795E-5;0,7397;-1,2633E-4;0,6730;-1,2478E-4;0,6412;4,2458E-5;0,6211;-9,5139E-5;;;0,6129;1,9584E-4;;;;;0,6998;-9,7510E-6;0,7121;-6,7148E-5;0,7968;-1,7610E-4;;;0,6508;-1,0376E-4;0,6128;-1,1446E-4;;;;;;;;
0,5601;3,8076E-5;;;;;0,6781;-1,6685E-5;0,7397;-1,3164E-4;0,6730;-1,2467E-4;0,6425;4,4021E-5;0,6223;-9,7837E-5;;;0,6141;1,8882E-4;;;;;0,7014;-1,1924E-5;0,7134;-6,7917E-5;0,7968;-1,7501E-4;;;0,6508;-1,0300E-4;0,6140;-1,1583E-4;;;;;;;;
0,5611;3,6660E-5;;;;;0,6794;-1,7209E-5;0,7397;-1,3030E-4;0,6730;-1,2167E-4;0,6439;3,9590E-5;0,6236;-9,9705E-5;;;0,6152;1,8866E-4;;;;;0,7030;-1,5647E-5;0,7148;-7,1494E-5;0,7968;-1,7635E-4;;;0,6508;-1,0724E-4;0,6153;-1,1540E-4;;;;;;;;
0,5620;3,6147E-5;;;;;0,6807;-2,2227E-5;0,7397;-1,3340E-4;0,6730;-1,2585E-4;0,6453;3,9980E-5;0,6249;-1,0438E-4;;;0,6164;1,8318E-4;;;;;0,7046;-1,6562E-5;0,7163;-7,0176E-5;0,7968;-1,7271E-4;;;0,6508;-1,0564E-4;0,6165;-1,1583E-4;;;;;;;;
0,5627;3,5952E-5;;;;;0,6819;-2,3240E-5;0,7397;-1,3160E-4;0,6730;-1,2528E-4;0,6467;3,7539E-5;0,6262;-1,0350E-4;;;0,6177;1,8039E-4;;;;;0,7062;-1,8198E-5;0,7178;-7,1396E-5;0,7968;-1,7383E-4;;;0,6508;-1,0464E-4;0,6179;-1,1557E-4;;;;;;;;
0,5631;3,8992E-5;;;;;0,6832;-2,4729E-5;0,7397;-1,2965E-4;0,6730;-1,2831E-4;0,6482;3,7295E-5;0,6275;-1,0816E-4;;;0,6189;1,7144E-4;;;;;0,7077;-1,9419E-5;0,7194;-7,3545E-5;0,7968;-1,7342E-4;;;0,6508;-1,0554E-4;0,6194;-1,1784E-4;;;;;;;;
0,5633;3,3779E-5;;;;;0,6844;-2,4473E-5;0,7397;-1,2917E-4;0,6730;-1,2528E-4;0,6498;3,5293E-5;0,6289;-1,0688E-4;;;0,6202;1,6929E-4;;;;;0,7093;-1,9956E-5;0,7210;-7,3801E-5;0,7968;-1,7546E-4;;;0,6508;-1,0649E-4;0,6209;-1,1618E-4;;;;;;;;
0,5633;3,4585E-5;;;;;0,6857;-2,4717E-5;0,7397;-1,3146E-4;0,6730;-1,2467E-4;0,6514;3,4902E-5;0,6303;-1,0978E-4;;;0,6216;1,6685E-4;;;;;0,7107;-2,1079E-5;0,7226;-7,9233E-5;0,7968;-1,7621E-4;;;0,6508;-1,0465E-4;0,6226;-1,2060E-4;;;;;;;;
0,5633;3,7173E-5;;;;;0,6870;-2,7524E-5;0,7397;-1,3266E-4;0,6730;-1,2304E-4;0,6531;3,3169E-5;0,6317;-1,1039E-4;;;0,6230;1,6302E-4;;;;;0,7121;-2,1226E-5;0,7241;-7,9319E-5;0,7968;-1,7557E-4;;;0,6508;-1,0230E-4;0,6241;-1,2179E-4;;;;;;;;
0,5633;3,5305E-5;;;;;0,6884;-2,9758E-5;0,7397;-1,3159E-4;0,6730;-1,2383E-4;0,6547;2,8530E-5;0,6332;-1,1014E-4;;;0,6244;1,6094E-4;;;;;0,7135;-2,5632E-5;0,7257;-8,0283E-5;0,7968;-1,7593E-4;;;0,6508;-1,0531E-4;0,6257;-1,2265E-4;;;;;;;;
0,5633;3,5684E-5;;;;;0,6897;-3,1309E-5;0,7397;-1,2907E-4;0,6730;-1,2203E-4;0,6563;2,8628E-5;0,6346;-1,1310E-4;;;0,6259;1,5402E-4;;;;;0,7148;-2,8025E-5;0,7272;-7,8098E-5;0,7968;-1,7579E-4;;;0,6508;-1,0327E-4;0,6272;-1,2356E-4;;;;;;;;
0,5633;3,7002E-5;;;;;0,6911;-3,0198E-5;0,7397;-1,2855E-4;0,6730;-1,2315E-4;0,6577;2,5198E-5;0,6360;-1,1336E-4;;;0,6274;1,5055E-4;;;;;0,7161;-2,8574E-5;0,7287;-8,1382E-5;0,7968;-1,7621E-4;;;0,6508;-1,0545E-4;0,6286;-1,2309E-4;;;;;;;;
0,5633;3,7075E-5;;;;;0,6925;-3,3750E-5;0,7397;-1,3193E-4;0,6730;-1,2652E-4;0,6592;2,7212E-5;0,6373;-1,1695E-4;;;0,6288;1,4762E-4;;;;;0,7173;-2,7915E-5;0,7301;-8,5361E-5;0,7968;-1,7545E-4;;;0,6508;-1,0805E-4;0,6300;-1,2452E-4;;;;;;;;
0,5633;3,5146E-5;;;;;0,6938;-3,2688E-5;;;0,6730;-1,2541E-4;0,6606;2,5247E-5;0,6386;-1,1454E-4;;;0,6302;1,4529E-4;;;;;0,7185;-3,0063E-5;0,7314;-8,5972E-5;0,7968;-1,7453E-4;;;0,6508;-1,0406E-4;0,6315;-1,2665E-4;;;;;;;;
0,5633;3,6208E-5;;;;;0,6951;-3,5789E-5;;;0,6730;-1,2309E-4;0,6620;2,3147E-5;0,6398;-1,1893E-4;;;0,6315;1,3939E-4;;;;;0,7196;-3,0259E-5;0,7327;-8,6643E-5;0,7968;-1,7566E-4;;;0,6508;-1,0575E-4;0,6328;-1,2851E-4;;;;;;;;
0,5633;3,6953E-5;;;;;0,6964;-3,5093E-5;;;0,6730;-1,2308E-4;0,6634;2,5308E-5;0,6412;-1,2021E-4;;;0,6328;1,3837E-4;;;;;0,7207;-2,9368E-5;0,7340;-8,7852E-5;0,7968;-1,7376E-4;;;0,6508;-1,0487E-4;0,6342;-1,2552E-4;;;;;;;;
0,5632;3,2827E-5;;;;;0,6975;-3,4104E-5;;;;;0,6649;2,3831E-5;0,6425;-1,2497E-4;;;0,6341;1,3378E-4;;;;;0,7218;-2,9160E-5;0,7353;-8,8071E-5;0,7968;-1,7278E-4;;;0,6508;-1,0506E-4;0,6354;-1,2862E-4;;;;;;;;
0,5631;3,3560E-5;;;;;0,6986;-3,8254E-5;;;;;0,6664;2,1426E-5;0,6439;-1,2113E-4;;;0,6353;1,3045E-4;;;;;0,7230;-3,0881E-5;0,7366;-8,5471E-5;0,7968;-1,7416E-4;;;0,6508;-1,0407E-4;0,6367;-1,2936E-4;;;;;;;;
0,5631;3,5256E-5;;;;;0,6997;-3,7485E-5;;;;;0,6679;2,1108E-5;0,6453;-1,2516E-4;;;0,6366;1,2842E-4;;;;;0,7241;-3,2212E-5;0,7378;-9,0781E-5;0,7968;-1,7417E-4;;;0,6508;-1,0244E-4;0,6379;-1,3020E-4;;;;;;;;
0,5631;3,5671E-5;;;;;0,7007;-4,0317E-5;;;;;0,6695;2,0938E-5;0,6467;-1,2533E-4;;;0,6379;1,2526E-4;;;;;0,7253;-3,5142E-5;0,7389;-9,0354E-5;0,7968;-1,7463E-4;;;0,6508;-1,0421E-4;0,6391;-1,2983E-4;;;;;;;;
0,5631;3,7954E-5;;;;;0,7018;-3,8889E-5;;;;;0,6710;1,7373E-5;0,6482;-1,2636E-4;;;0,6391;1,2053E-4;;;;;0,7264;-3,4653E-5;0,7400;-9,1782E-5;0,7968;-1,7083E-4;;;0,6508;-1,0420E-4;0,6405;-1,3004E-4;;;;;;;;
0,5631;3,4731E-5;;;;;0,7028;-3,9878E-5;;;;;0,6725;2,0620E-5;0,6496;-1,2822E-4;;;0,6403;1,1884E-4;;;;;0,7275;-3,6143E-5;0,7411;-9,3235E-5;0,7968;-1,7411E-4;;;0,6508;-1,0698E-4;0,6418;-1,3253E-4;;;;;;;;
